--- ESD PLASMIC SIMULATION RESULTS ---
Global Status,PASS
Dielectric Breakdown Field [V/m],10000000.0
Eclipse Start Time [Hours],11.0
Eclipse Duration [Minutes],120.0
Substorm Start Time [Hours],11.5
Substorm Duration [Minutes],240.0

Time [Hours],Spacecraft Temperature [C],Surface Voltage [V],Internal Electric Field [V/m]
13.416666666666666,-6.255388250762394,3.0688700878710327,3563214.846231359
13.425,-6.239641259598386,3.0738673401420127,3576394.1686095456
13.433333333333334,-6.223908754725471,3.0783587570870132,3589289.850295664
13.441666666666666,-6.208190725377733,3.082337722203973,3601900.964587399
13.45,-6.192487160792439,3.085798331172824,3614226.614119739
13.458333333333334,-6.176798050209982,3.0887354160195413,3626265.9315675274
13.466666666666667,-6.161123382873939,3.0911445664999855,3638018.080334121
13.475,-6.1454631480310695,3.093022148520665,3649482.255225905
13.483333333333333,-6.129817334931261,3.094365319436829,3660657.683112424
13.491666666666667,-6.114185932827638,3.0951720400939116,3671543.6235718825
13.5,-6.098568930976455,3.095441083505969,3682139.3695217995
13.508333333333333,-6.0829663186372045,3.0951720400939116,3692444.247834576
13.516666666666667,-6.067378085072619,3.094365319436829,3702457.619937765
13.525,-6.051804219548558,3.093022148520665,3712178.8823988354
13.533333333333333,-6.036244711334234,3.0911445664999855,3721607.467494213
13.541666666666666,-6.0206995497019875,3.0887354160195413,3730742.8437624117
13.55,-6.005168723927454,3.085798331172824,3739584.5165410535
13.558333333333334,-5.989652223289568,3.082337722203973,3748132.0284875985
13.566666666666666,-5.974150037070444,3.0783587570870132,3756384.9600836053
13.575,-5.958662154555498,3.0738673401420127,3764342.930122348
13.583333333333334,-5.943188565033438,3.0688700878710327,3772005.596179629
13.591666666666667,-5.927729257796216,3.0633743022173716,3779372.6550676343
13.6,-5.912284222139135,3.05738794146932,3786443.8432716727
13.608333333333333,-5.896853447360797,3.050919589044382,3793218.93736967
13.616666666666667,-5.881436922763157,3.0439784204013867,3799697.754434275
13.625,-5.866034637651353,3.036574168336217,3805880.1524174577
13.633333333333333,-5.850646581334047,3.028717086921963,3811766.030517473
13.641666666666667,-5.835272743123085,3.020417914356161,3817355.329528092
13.65,-5.819913112333722,3.0116878349767746,3822648.0321699856
13.658333333333333,-5.80456767828457,3.002538440704438,3827644.163404176
13.666666666666666,-5.789236430297592,2.9929816921619943,3832343.790727462
13.675,-5.773919357698162,2.983029879713202,3836747.0244497433
13.683333333333334,-5.758616449815008,2.9726955846513485,3840854.0179531737
13.691666666666666,-5.74332769598027,2.961991640755471,3844664.9679330797
13.7,-5.728053085529439,2.9509310964172393,3848180.114620589
13.708333333333334,-5.712792607801475,2.9395271775257816,3851399.7419869276
13.716666666666667,-5.697546252138693,2.9277932512808986,3854324.1779293395
13.725,-5.682314007886873,2.9157427910876983,3856953.79443861
13.733333333333333,-5.667095864395208,2.9033893426678774,3859289.0077481633
13.741666666666667,-5.651891811016355,2.8907464915049386,3861330.2784647243
13.75,-5.636701837106443,2.8778278317228807,3863078.11168054
13.758333333333333,-5.6215259320249515,2.8646469364804528,3864533.0570671638
13.766666666666667,-5.606364085134942,2.8512173299461683,3865695.708950815
